   6.2214663e+00    8.7289727e+00
   7.5068274e+00    4.7013768e+00
   8.8742481e+00    4.4158610e+00
   1.0298821e+01    3.8739183e+00
   1.1751007e+01    2.3966052e+00
   1.3239576e+01    2.2111045e+00
   1.4740501e+01    9.6647759e-01
   1.6269145e+01    1.0943474e+00
   1.7803799e+01    1.0070405e-01
   1.9361072e+01    3.9130029e-01
   2.0922535e+01    3.2892438e-01
   2.2499698e+01    1.7980405e-01
   2.4085870e+01    3.4900093e-01
   2.5675419e+01    7.8257315e-01
   2.7280377e+01    3.8607077e-01
   2.8883258e+01    1.0238109e+00
   3.0499115e+01    6.6657605e-01
   3.2120228e+01    7.4856993e-01
   3.3740158e+01    1.1911947e+00
   3.5373334e+01    7.0563169e-01
   3.7005015e+01    1.1034937e+00
   3.8640897e+01    1.1235442e+00
   4.0286082e+01    8.0871662e-01
   4.1926676e+01    1.3276450e+00
   4.3575259e+01    1.0555553e+00
   4.5229499e+01    9.1292274e-01
   4.6878344e+01    1.4317754e+00
   4.8536396e+01    1.0442882e+00
   5.0197974e+01    9.9408897e-01
   5.1854040e+01    1.4838766e+00
   5.3519438e+01    1.0593835e+00
   5.5187291e+01    1.0460178e+00
   5.6849516e+01    1.5156328e+00
   5.8520734e+01    1.0895980e+00
   6.0194128e+01    1.0717269e+00
   6.1861618e+01    1.5370285e+00
   6.3537489e+01    1.1309588e+00
   6.5215841e+01    1.0779964e+00
   6.6887980e+01    1.5452988e+00
   6.8567482e+01    1.1873170e+00
   7.0250251e+01    1.0739173e+00
   7.1926763e+01    1.5303234e+00
   7.3608971e+01    1.2620174e+00
   7.5295582e+01    1.0699006e+00
   7.6976561e+01    1.4775212e+00
   7.8660560e+01    1.3616306e+00
   8.0350415e+01    1.0735847e+00
   8.2036226e+01    1.3768108e+00
   8.3721177e+01    1.4867156e+00
   8.5413580e+01    1.0958633e+00
   8.7103879e+01    1.2754008e+00
   8.8789981e+01    1.5792823e+00
   9.0484158e+01    1.1448353e+00
   9.2178350e+01    1.1919189e+00
   9.3866351e+01    1.6093419e+00
   9.5561445e+01    1.2286884e+00
   9.7258817e+01    1.1359094e+00
   9.8949873e+01    1.5551788e+00
   1.0064492e+02    1.3564538e+00
   1.0234467e+02    1.1141490e+00
   1.0404015e+02    1.4068568e+00
   1.0573426e+02    1.5255306e+00
   1.0743546e+02    1.1373837e+00
   1.0913506e+02    1.2667507e+00
   1.1082926e+02    1.6220877e+00
   1.1253089e+02    1.2109425e+00
   1.1423366e+02    1.1741567e+00
   1.1592990e+02    1.5940812e+00
   1.1763082e+02    1.3435376e+00
   1.1933574e+02    1.1345966e+00
   1.2103614e+02    1.4305946e+00
   1.2273526e+02    1.5343981e+00
   1.2444120e+02    1.1548180e+00
   1.2614562e+02    1.2701224e+00
   1.2784432e+02    1.6358639e+00
   1.2955003e+02    1.2429417e+00
   1.3125730e+02    1.1732701e+00
   1.3295823e+02    1.5735751e+00
   1.3466242e+02    1.4016350e+00
   1.3637128e+02    1.1462285e+00
   1.3807665e+02    1.3746205e+00
   1.3977861e+02    1.5981699e+00
   1.4148773e+02    1.1927948e+00
   1.4319661e+02    1.2271825e+00
   1.4489896e+02    1.6341171e+00
   1.4660692e+02    1.3195650e+00
   1.4831791e+02    1.1587188e+00
   1.5002393e+02    1.4709320e+00
   1.5172925e+02    1.5300671e+00
   1.5344089e+02    1.1726289e+00
   1.5515098e+02    1.2815476e+00
   1.5685520e+02    1.6465067e+00
   1.5856599e+02    1.2717898e+00
   1.6027862e+02    1.1791073e+00
   1.6198530e+02    1.5473589e+00
   1.6369365e+02    1.4629713e+00
   1.6540727e+02    1.1658345e+00
   1.6711839e+02    1.3282918e+00
   1.6882448e+02    1.6406370e+00
