   1.1615538e+01    3.4756176e+00
   1.3211697e+01    5.3835237e+00
   1.4809434e+01    5.7906024e+00
   1.6415281e+01    5.6676816e+00
   1.8037561e+01    4.9350065e+00
   1.9658341e+01    5.3141831e+00
   2.1272741e+01    5.9694519e+00
   2.2890423e+01    5.9598588e+00
   2.4523741e+01    5.1236266e+00
   2.6156647e+01    5.3059833e+00
   2.7779943e+01    6.0671186e+00
   2.9406359e+01    5.9859730e+00
   3.1049458e+01    5.0194536e+00
   3.2685741e+01    5.5554282e+00
   3.4313744e+01    6.1814458e+00
   3.5948739e+01    5.8084209e+00
   3.7598231e+01    4.9524546e+00
   3.9233833e+01    5.9115187e+00
   4.0866042e+01    6.1941390e+00
   4.2512613e+01    5.3253892e+00
   4.4160210e+01    5.3130686e+00
   4.5794899e+01    6.1940707e+00
   4.7434009e+01    5.9537404e+00
   4.9089223e+01    4.9657459e+00
   5.0730378e+01    5.9052169e+00
   5.2367021e+01    6.2347597e+00
   5.4018670e+01    5.3048775e+00
   5.5669429e+01    5.3949925e+00
   5.7307403e+01    6.2489103e+00
   5.8951609e+01    5.8758001e+00
   6.0610066e+01    4.9940718e+00
   6.2252417e+01    6.0501768e+00
   6.3892978e+01    6.1910209e+00
   6.5550950e+01    5.0997279e+00
   6.7200170e+01    5.6802283e+00
   6.8840141e+01    6.2977701e+00
   7.0491456e+01    5.5881948e+00
   7.2149342e+01    5.1894094e+00
   7.3791271e+01    6.2304190e+00
   7.5437063e+01    5.9990009e+00
   7.7098965e+01    4.9887401e+00
   7.8744983e+01    6.0183052e+00
   8.0387908e+01    6.2336555e+00
   8.2048304e+01    5.1310881e+00
   8.3700274e+01    5.6818582e+00
   8.5342581e+01    6.3176317e+00
   8.6996894e+01    5.5595551e+00
   8.8656365e+01    5.2443799e+00
   9.0300011e+01    6.2701692e+00
   9.1948925e+01    5.9427124e+00
   9.3612638e+01    5.0119323e+00
   9.5259325e+01    6.1089104e+00
   9.6904943e+01    6.1887082e+00
   9.8568598e+01    5.0478950e+00
   1.0021986e+02    5.8467602e+00
   1.0186403e+02    6.3123067e+00
   1.0352386e+02    5.3193630e+00
   1.0518105e+02    5.4964036e+00
   1.0682541e+02    6.3278001e+00
   1.0847922e+02    5.7297006e+00
   1.1014244e+02    5.1391029e+00
   1.1178847e+02    6.2458905e+00
   1.1343797e+02    6.0297602e+00
   1.1510370e+02    5.0046124e+00
   1.1675269e+02    6.0781515e+00
   1.1839950e+02    6.2255204e+00
   1.2006448e+02    5.0734392e+00
   1.2171763e+02    5.8317709e+00
   1.2336319e+02    6.3269630e+00
   1.2502451e+02    5.3248040e+00
   1.2668296e+02    5.5131704e+00
   1.2832860e+02    6.3413221e+00
   1.2998433e+02    5.6986942e+00
   1.3164834e+02    5.1785841e+00
   1.3329524e+02    6.2772051e+00
   1.3494676e+02    5.9849758e+00
   1.3661351e+02    5.0225144e+00
   1.3826280e+02    6.1397587e+00
   1.3991144e+02    6.1861520e+00
   1.4157825e+02    5.0342410e+00
   1.4323092e+02    5.9371863e+00
   1.4487792e+02    6.3070436e+00
   1.4654234e+02    5.1992216e+00
   1.4819937e+02    5.6731429e+00
   1.4984586e+02    6.3538274e+00
   1.5150559e+02    5.5096907e+00
   1.5316789e+02    5.3514380e+00
   1.5481492e+02    6.3320643e+00
   1.5646988e+02    5.8266352e+00
   1.5813624e+02    5.1061447e+00
   1.5978479e+02    6.2466415e+00
   1.6143627e+02    6.0614079e+00
   1.6310428e+02    5.0140744e+00
   1.6475527e+02    6.1007462e+00
   1.6640435e+02    6.2270431e+00
   1.6807183e+02    5.0588440e+00
   1.6972607e+02    5.9024273e+00
   1.7137380e+02    6.3248677e+00
   1.7303872e+02    5.2307259e+00
   1.7469705e+02    5.6514004e+00
   1.7634437e+02    6.3611526e+00
   1.7800479e+02    5.5254011e+00
   1.7966802e+02    5.3503349e+00
   1.8131582e+02    6.3395875e+00
   1.8297175e+02    5.8202250e+00
   1.8463877e+02    5.1192992e+00
   1.8628790e+02    6.2631326e+00
   1.8794049e+02    6.0432833e+00
   1.8960921e+02    5.0205637e+00
   1.9126045e+02    6.1357923e+00
   1.9291064e+02    6.2058876e+00
   1.9457916e+02    5.0414609e+00
   1.9623328e+02    5.9589230e+00
   1.9788195e+02    6.3112817e+00
   1.9954851e+02    5.1729562e+00
   2.0120625e+02    5.7349273e+00
   2.0285425e+02    6.3619826e+00
   2.0451716e+02    5.4112881e+00
   2.0617916e+02    5.4708842e+00
   2.0782730e+02    6.3606838e+00
   2.0948560e+02    5.7105811e+00
   2.1115193e+02    5.2041829e+00
   2.1280097e+02    6.3093102e+00
   2.1445568e+02    5.9468878e+00
   2.1612442e+02    5.0584192e+00
   2.1777506e+02    6.2127251e+00
   2.1942702e+02    6.1296695e+00
   2.2109649e+02    5.0188699e+00
   2.2274943e+02    6.0711823e+00
   2.2439947e+02    6.2593359e+00
