     5    2.4999999e-01    1.0163187e+01     10    6.5274804e-01
    10    4.9999997e-01    1.0301765e+01     10    5.5431161e-01
    15    7.4999994e-01    1.0430786e+01     10    5.1608737e-01
    20    9.9999994e-01    1.0556227e+01     10    5.0176101e-01
    25    1.2499999e+00    1.0682519e+01     10    5.0516979e-01
    30    1.4999999e+00    1.0813718e+01     10    5.2479669e-01
    35    1.7499999e+00    1.0953821e+01     10    5.6041250e-01
    40    1.9999999e+00    1.1101017e+01     11    5.8878146e-01
    45    2.2499998e+00    1.1239501e+01     11    5.5393690e-01
    50    2.4999998e+00    1.1371087e+01     11    5.2634283e-01
    55    2.7499998e+00    1.1499225e+01     11    5.1255489e-01
    60    2.9999998e+00    1.1627563e+01     11    5.1335161e-01
    65    3.2499998e+00    1.1759996e+01     11    5.2972979e-01
    70    3.4999998e+00    1.1900652e+01     11    5.6262439e-01
    75    3.7499998e+00    1.2052465e+01     12    6.0725148e-01
    80    3.9999998e+00    1.2198985e+01     12    5.8608208e-01
    85    4.2499995e+00    1.2337076e+01     12    5.5236166e-01
    90    4.4999995e+00    1.2470482e+01     12    5.3362606e-01
    95    4.7499995e+00    1.2603185e+01     12    5.3081391e-01
   100    4.9999995e+00    1.2739453e+01     12    5.4507115e-01
   105    5.2499995e+00    1.2883836e+01     12    5.7752919e-01
   110    5.4999995e+00    1.3040350e+01     13    6.2605983e-01
   115    5.7499995e+00    1.3192776e+01     13    6.0970348e-01
   120    5.9999995e+00    1.3335888e+01     13    5.7244694e-01
   125    6.2499995e+00    1.3473848e+01     13    5.5184142e-01
   130    6.4999995e+00    1.3611076e+01     13    5.4890921e-01
   135    6.7499995e+00    1.3752301e+01     13    5.6490177e-01
   140    6.9999995e+00    1.3902561e+01     13    6.0103781e-01
   145    7.2499995e+00    1.4064912e+01     14    6.4940474e-01
   150    7.4999995e+00    1.4220165e+01     14    6.2101395e-01
   155    7.7499995e+00    1.4366215e+01     14    5.8419761e-01
   160    7.9999995e+00    1.4507687e+01     14    5.6588766e-01
   165    8.2499990e+00    1.4649494e+01     14    5.6723007e-01
   170    8.4999990e+00    1.4796892e+01     14    5.8959273e-01
   175    8.7499990e+00    1.4955437e+01     14    6.3417980e-01
   180    8.9999990e+00    1.5122148e+01     15    6.6684521e-01
   185    9.2499990e+00    1.5277494e+01     15    6.2138139e-01
   190    9.4999990e+00    1.5424894e+01     15    5.8960001e-01
   195    9.7499990e+00    1.5569478e+01     15    5.7833682e-01
   200    9.9999990e+00    1.5716709e+01     15    5.8892334e-01
   205    1.0249999e+01    1.5872401e+01     15    6.2277110e-01
   210    1.0499999e+01    1.6041840e+01     16    6.7775551e-01
   215    1.0749999e+01    1.6206497e+01     16    6.5862702e-01
   220    1.0999999e+01    1.6360327e+01     16    6.1532052e-01
   225    1.1249999e+01    1.6508717e+01     16    5.9355813e-01
   230    1.1499999e+01    1.6657352e+01     16    5.9454038e-01
   235    1.1749999e+01    1.6812295e+01     16    6.1977340e-01
   240    1.1999999e+01    1.6979930e+01     16    6.7053776e-01
   245    1.2249999e+01    1.7152692e+01     17    6.9104868e-01
   250    1.2499999e+01    1.7312625e+01     17    6.3973135e-01
   255    1.2749999e+01    1.7465025e+01     17    6.0960161e-01
   260    1.2999999e+01    1.7615825e+01     17    6.0319877e-01
   265    1.3249999e+01    1.7771335e+01     17    6.2204350e-01
   270    1.3499999e+01    1.7938228e+01     17    6.6756917e-01
   275    1.3749999e+01    1.8115654e+01     18    7.0970424e-01
   280    1.3999999e+01    1.8280811e+01     18    6.6062790e-01
   285    1.4249999e+01    1.8436889e+01     18    6.2431360e-01
   290    1.4499999e+01    1.8590079e+01     18    6.1275938e-01
   295    1.4749999e+01    1.8746949e+01     18    6.2747864e-01
   300    1.4999999e+01    1.8914461e+01     18    6.7005027e-01
   305    1.5249999e+01    1.9094803e+01     19    7.2136760e-01
   310    1.5499999e+01    1.9263989e+01     19    6.7674415e-01
   315    1.5749999e+01    1.9423098e+01     19    6.3643535e-01
   320    1.5999999e+01    1.9578591e+01     19    6.2197074e-01
   325    1.6249998e+01    1.9737310e+01     19    6.3487829e-01
   330    1.6499998e+01    1.9906505e+01     19    6.7678053e-01
   335    1.6749998e+01    2.0089292e+01     20    7.3114649e-01
   340    1.6999998e+01    2.0261181e+01     20    6.8755622e-01
   345    1.7249998e+01    2.0422547e+01     20    6.4546481e-01
   350    1.7499998e+01    2.0580130e+01     20    6.3033082e-01
   355    1.7749998e+01    2.0741058e+01     20    6.4371130e-01
   360    1.7999998e+01    2.0912879e+01     20    6.8728701e-01
   365    1.8249998e+01    2.1098014e+01     21    7.4053975e-01
   370    1.8499998e+01    2.1271306e+01     21    6.9316599e-01
   375    1.8749998e+01    2.1434182e+01     21    6.5150385e-01
   380    1.8999998e+01    2.1593662e+01     21    6.3791964e-01
   385    1.9249998e+01    2.1757181e+01     21    6.5407954e-01
   390    1.9499998e+01    2.1932594e+01     21    7.0164975e-01
   395    1.9749998e+01    2.2119668e+01     22    7.4829592e-01
   400    1.9999998e+01    2.2293209e+01     22    6.9416279e-01
   405    2.0249998e+01    2.2456987e+01     22    6.5511273e-01
   410    2.0499998e+01    2.2618317e+01     22    6.4531929e-01
   415    2.0749998e+01    2.2784952e+01     22    6.6654326e-01
   420    2.0999998e+01    2.2965058e+01     22    7.2042172e-01
   425    2.1249998e+01    2.3152843e+01     23    7.5114082e-01
   430    2.1499998e+01    2.3325723e+01     23    6.9152162e-01
   435    2.1749998e+01    2.3490038e+01     23    6.5725914e-01
   440    2.1999998e+01    2.3653412e+01     23    6.5349747e-01
   445    2.2249998e+01    2.3823930e+01     23    6.8207015e-01
   450    2.2499998e+01    2.4010069e+01     24    7.4455608e-01
   455    2.2749998e+01    2.4196119e+01     24    7.4419955e-01
   460    2.2999998e+01    2.4367755e+01     24    6.8654487e-01
   465    2.3249998e+01    2.4532563e+01     24    6.5923092e-01
   470    2.3499998e+01    2.4698495e+01     24    6.6372746e-01
   475    2.3749998e+01    2.4873978e+01     24    7.0193352e-01
   480    2.3999998e+01    2.5065565e+01     25    7.6634757e-01
   485    2.4249998e+01    2.5248179e+01     25    7.3045527e-01
   490    2.4499998e+01    2.5418369e+01     25    6.8076048e-01
   495    2.4749998e+01    2.5584006e+01     25    6.6254876e-01
   500    2.4999998e+01    2.5753399e+01     25    6.7757361e-01
   505    2.5249998e+01    2.5935316e+01     25    7.2766858e-01
   510    2.5499998e+01    2.6128984e+01     26    7.7467126e-01
   515    2.5749998e+01    2.6307880e+01     26    7.1558321e-01
   520    2.5999998e+01    2.6476855e+01     26    6.7590014e-01
   525    2.6249998e+01    2.6644102e+01     26    6.6898798e-01
   530    2.6499998e+01    2.6818299e+01     26    6.9678941e-01
   535    2.6749998e+01    2.7008562e+01     27    7.6105067e-01
   540    2.6999998e+01    2.7198988e+01     27    7.6170551e-01
   545    2.7249998e+01    2.7374355e+01     27    7.0146785e-01
   550    2.7499998e+01    2.7542823e+01     27    6.7387015e-01
