     5    2.4999999e-01    9.3049088e+01
    10    4.9999997e-01    9.5198792e+01
    15    7.4999994e-01    9.7383456e+01
    20    9.9999994e-01    9.9608378e+01
    25    1.2499999e+00    1.0187537e+02
    30    1.4999999e+00    1.0418513e+02
    35    1.7499999e+00    1.0653831e+02
    40    1.9999999e+00    1.0893573e+02
    45    2.2499998e+00    1.1137807e+02
    50    2.4999998e+00    1.1386568e+02
    55    2.7499998e+00    1.1639852e+02
    60    2.9999998e+00    1.1897634e+02
    65    3.2499998e+00    1.2159913e+02
    70    3.4999998e+00    1.2426724e+02
    75    3.7499998e+00    1.2698140e+02
    80    3.9999998e+00    1.2974244e+02
    85    4.2499995e+00    1.3255082e+02
    90    4.4999995e+00    1.3540655e+02
    95    4.7499995e+00    1.3830934e+02
   100    4.9999995e+00    1.4125899e+02
   105    5.2499995e+00    1.4425575e+02
   110    5.4999995e+00    1.4730035e+02
   115    5.7499995e+00    1.5039362e+02
   120    5.9999995e+00    1.5353608e+02
   125    6.2499995e+00    1.5672771e+02
   130    6.4999995e+00    1.5996814e+02
   135    6.7499995e+00    1.6325708e+02
   140    6.9999995e+00    1.6659481e+02
   145    7.2499995e+00    1.6998209e+02
   150    7.4999995e+00    1.7341977e+02
   155    7.7499995e+00    1.7690830e+02
   160    7.9999995e+00    1.8044751e+02
   165    8.2499990e+00    1.8403691e+02
   170    8.4999990e+00    1.8767628e+02
   175    8.7499990e+00    1.9136602e+02
   180    8.9999990e+00    1.9510702e+02
   185    9.2499990e+00    1.9890008e+02
   190    9.4999990e+00    2.0274541e+02
   195    9.7499990e+00    2.0664257e+02
   200    9.9999990e+00    2.1059104e+02
   205    1.0249999e+01    2.1459083e+02
   210    1.0499999e+01    2.1864262e+02
   215    1.0749999e+01    2.2274738e+02
   220    1.0999999e+01    2.2690566e+02
   225    1.1249999e+01    2.3111724e+02
   230    1.1499999e+01    2.3538149e+02
   235    1.1749999e+01    2.3969807e+02
   240    1.1999999e+01    2.4406741e+02
   245    1.2249999e+01    2.4849049e+02
   250    1.2499999e+01    2.5296811e+02
   255    1.2749999e+01    2.5750029e+02
   260    1.2999999e+01    2.6208638e+02
   265    1.3249999e+01    2.6672580e+02
   270    1.3499999e+01    2.7141878e+02
   275    1.3749999e+01    2.7616623e+02
   280    1.3999999e+01    2.8096910e+02
   285    1.4249999e+01    2.8582758e+02
   290    1.4499999e+01    2.9074107e+02
   295    1.4749999e+01    2.9570886e+02
   300    1.4999999e+01    3.0073097e+02
   305    1.5249999e+01    3.0580828e+02
   310    1.5499999e+01    3.1094183e+02
   315    1.5749999e+01    3.1613191e+02
   320    1.5999999e+01    3.2137795e+02
   325    1.6249998e+01    3.2667914e+02
   330    1.6499998e+01    3.3203539e+02
   335    1.6749998e+01    3.3744757e+02
   340    1.6999998e+01    3.4291679e+02
   345    1.7249998e+01    3.4844337e+02
   350    1.7499998e+01    3.5402668e+02
   355    1.7749998e+01    3.5966587e+02
   360    1.7999998e+01    3.6536086e+02
   365    1.8249998e+01    3.7111253e+02
   370    1.8499998e+01    3.7692200e+02
   375    1.8749998e+01    3.8278957e+02
   380    1.8999998e+01    3.8871452e+02
   385    1.9249998e+01    3.9469597e+02
   390    1.9499998e+01    4.0073389e+02
   395    1.9749998e+01    4.0682928e+02
   400    1.9999998e+01    4.1298326e+02
   405    2.0249998e+01    4.1919597e+02
   410    2.0499998e+01    4.2546655e+02
   415    2.0749998e+01    4.3179416e+02
   420    2.0999998e+01    4.3817893e+02
   425    2.1249998e+01    4.4462200e+02
   430    2.1499998e+01    4.5112439e+02
   435    2.1749998e+01    4.5768603e+02
   440    2.1999998e+01    4.6430591e+02
   445    2.2249998e+01    4.7098329e+02
   450    2.2499998e+01    4.7771856e+02
   455    2.2749998e+01    4.8451298e+02
   460    2.2999998e+01    4.9136741e+02
   465    2.3249998e+01    4.9828145e+02
   470    2.3499998e+01    5.0525398e+02
   475    2.3749998e+01    5.1228448e+02
   480    2.3999998e+01    5.1937368e+02
   485    2.4249998e+01    5.2652291e+02
   490    2.4499998e+01    5.3373270e+02
   495    2.4749998e+01    5.4100229e+02
   500    2.4999998e+01    5.4833056e+02
   505    2.5249998e+01    5.5571735e+02
   510    2.5499998e+01    5.6316375e+02
   515    2.5749998e+01    5.7067099e+02
   520    2.5999998e+01    5.7823915e+02
   525    2.6249998e+01    5.8586715e+02
   530    2.6499998e+01    5.9355403e+02
   535    2.6749998e+01    6.0130015e+02
   540    2.6999998e+01    6.0910684e+02
   545    2.7249998e+01    6.1697505e+02
   550    2.7499998e+01    6.2490428e+02
   555    2.7749998e+01    6.3289329e+02
   560    2.7999998e+01    6.4094154e+02
   565    2.8249998e+01    6.4904991e+02
   570    2.8499998e+01    6.5721981e+02
   575    2.8749998e+01    6.6545162e+02
   580    2.8999998e+01    6.7374435e+02
   585    2.9249998e+01    6.8209681e+02
   590    2.9499998e+01    6.9050911e+02
   595    2.9749998e+01    6.9898258e+02
   600    2.9999998e+01    7.0751835e+02
   605    3.0249998e+01    7.1611609e+02
   610    3.0499998e+01    7.2477447e+02
   615    3.0749998e+01    7.3349278e+02
   620    3.0999998e+01    7.4227182e+02
   625    3.1249998e+01    7.5111307e+02
   630    3.1499998e+01    7.6001704e+02
   635    3.1749998e+01    7.6898272e+02
   640    3.1999998e+01    7.7800883e+02
   645    3.2249996e+01    7.8709541e+02
   650    3.2499996e+01    7.9624382e+02
   655    3.2749996e+01    8.0545528e+02
   660    3.2999996e+01    8.1472942e+02
   665    3.3249996e+01    8.2406482e+02
   670    3.3499996e+01    8.3346075e+02
   675    3.3749996e+01    8.4291810e+02
   680    3.3999996e+01    8.5243841e+02
   685    3.4249996e+01    8.6202210e+02
   690    3.4499996e+01    8.7166804e+02
   695    3.4749996e+01    8.8137492e+02
   700    3.4999996e+01    8.9114293e+02
   705    3.5249996e+01    9.0097356e+02
   710    3.5499996e+01    9.1086794e+02
   715    3.5749996e+01    9.2082547e+02
   720    3.5999996e+01    9.3084467e+02
   725    3.6249996e+01    9.4092494e+02
   730    3.6499996e+01    9.5106744e+02
   735    3.6749996e+01    9.6127369e+02
   740    3.6999996e+01    9.7154382e+02
   745    3.7249996e+01    9.8187648e+02
   750    3.7499996e+01    9.9227048e+02
   755    3.7749996e+01    1.0027263e+03
   760    3.7999996e+01    1.0132457e+03
   765    3.8249996e+01    1.0238295e+03
   770    3.8499996e+01    1.0344766e+03
   775    3.8749996e+01    1.0451856e+03
   780    3.8999996e+01    1.0559563e+03
   785    3.9249996e+01    1.0667901e+03
   790    3.9499996e+01    1.0776884e+03
   795    3.9749996e+01    1.0886510e+03
   800    3.9999996e+01    1.0996761e+03
   805    4.0249996e+01    1.1107629e+03
   810    4.0499996e+01    1.1219125e+03
   815    4.0749996e+01    1.1331265e+03
   820    4.0999996e+01    1.1444053e+03
   825    4.1249996e+01    1.1557475e+03
   830    4.1499996e+01    1.1671517e+03
   835    4.1749996e+01    1.1786183e+03
   840    4.1999996e+01    1.1901491e+03
   845    4.2249996e+01    1.2017451e+03
   850    4.2499996e+01    1.2134052e+03
   855    4.2749996e+01    1.2251278e+03
   860    4.2999996e+01    1.2369127e+03
   865    4.3249996e+01    1.2487614e+03
   870    4.3499996e+01    1.2606755e+03
   875    4.3749996e+01    1.2726543e+03
   880    4.3999996e+01    1.2846963e+03
   885    4.4249996e+01    1.2968006e+03
   890    4.4499996e+01    1.3089684e+03
   895    4.4749996e+01    1.3212014e+03
   900    4.4999996e+01    1.3334998e+03
   905    4.5249996e+01    1.3458620e+03
   910    4.5499996e+01    1.3582867e+03
   915    4.5749996e+01    1.3707746e+03
   920    4.5999996e+01    1.3833276e+03
   925    4.6249996e+01    1.3959463e+03
   930    4.6499996e+01    1.4086295e+03
   935    4.6749996e+01    1.4213756e+03
   940    4.6999996e+01    1.4341846e+03
   945    4.7249996e+01    1.4470585e+03
   950    4.7499996e+01    1.4599983e+03
   955    4.7749996e+01    1.4730032e+03
   960    4.7999996e+01    1.4860715e+03
   965    4.8249996e+01    1.4992027e+03
   970    4.8499996e+01    1.5123984e+03
   975    4.8749996e+01    1.5256601e+03
   980    4.8999996e+01    1.5389875e+03
   985    4.9249996e+01    1.5523788e+03
   990    4.9499996e+01    1.5658330e+03
   995    4.9749996e+01    1.5793514e+03
  1000    4.9999996e+01    1.5929358e+03
  1005    5.0249996e+01    1.6065864e+03
  1010    5.0499996e+01    1.6203014e+03
  1015    5.0749996e+01    1.6340795e+03
  1020    5.0999996e+01    1.6479215e+03
  1025    5.1249996e+01    1.6618294e+03
  1030    5.1499996e+01    1.6758038e+03
  1035    5.1749996e+01    1.6898432e+03
  1040    5.1999996e+01    1.7039460e+03
  1045    5.2249996e+01    1.7181125e+03
  1050    5.2499996e+01    1.7323446e+03
  1055    5.2749996e+01    1.7466434e+03
  1060    5.2999996e+01    1.7610079e+03
  1065    5.3249996e+01    1.7754361e+03
  1070    5.3499996e+01    1.7899279e+03
  1075    5.3749996e+01    1.8044850e+03
  1080    5.3999996e+01    1.8191090e+03
  1085    5.4249996e+01    1.8337991e+03
  1090    5.4499996e+01    1.8485534e+03
  1095    5.4749996e+01    1.8633712e+03
  1100    5.4999996e+01    1.8782541e+03
  1105    5.5249996e+01    1.8932039e+03
  1110    5.5499996e+01    1.9082203e+03
  1115    5.5749996e+01    1.9233013e+03
  1120    5.5999996e+01    1.9384458e+03
  1125    5.6249996e+01    1.9536553e+03
  1130    5.6499996e+01    1.9689315e+03
  1135    5.6749996e+01    1.9842747e+03
  1140    5.6999996e+01    1.9996830e+03
  1145    5.7249996e+01    2.0151550e+03
  1150    5.7499996e+01    2.0306916e+03
  1155    5.7749996e+01    2.0462950e+03
  1160    5.7999996e+01    2.0619657e+03
  1165    5.8249996e+01    2.0777018e+03
  1170    5.8499996e+01    2.0935019e+03
  1175    5.8749996e+01    2.1093664e+03
  1180    5.8999996e+01    2.1252975e+03
  1185    5.9249996e+01    2.1412961e+03
  1190    5.9499996e+01    2.1573607e+03
  1195    5.9749996e+01    2.1734894e+03
  1200    5.9999996e+01    2.1896825e+03
  1205    6.0249996e+01    2.2059420e+03
  1210    6.0499996e+01    2.2222691e+03
  1215    6.0749996e+01    2.2386626e+03
  1220    6.0999996e+01    2.2551206e+03
  1225    6.1249996e+01    2.2716428e+03
  1230    6.1499996e+01    2.2882312e+03
  1235    6.1749996e+01    2.3048874e+03
