    20    6.2499996e-02    8.4612073e+00
    40    1.2499999e-01    9.3948613e+00
    60    1.8749999e-01    1.0423015e+01
    80    2.4999999e-01    1.1546984e+01
   100    3.1249997e-01    1.2767961e+01
   120    3.7499997e-01    1.4086856e+01
   140    4.3749997e-01    1.5504320e+01
   160    4.9999997e-01    1.7020832e+01
   180    5.6249994e-01    1.8636770e+01
   200    6.2499994e-01    2.0352474e+01
   220    6.8749994e-01    2.2168276e+01
   240    7.4999994e-01    2.4084523e+01
   260    8.1249994e-01    2.6101578e+01
   280    8.7499994e-01    2.8219818e+01
   300    9.3749994e-01    3.0439631e+01
   320    9.9999994e-01    3.2761408e+01
   340    1.0624999e+00    3.5185539e+01
   360    1.1249999e+00    3.7712410e+01
   380    1.1874999e+00    4.0342401e+01
   400    1.2499999e+00    4.3075880e+01
   420    1.3124999e+00    4.5913204e+01
   440    1.3749999e+00    4.8854721e+01
   460    1.4374999e+00    5.1900766e+01
   480    1.4999999e+00    5.5051662e+01
   500    1.5624999e+00    5.8307720e+01
   520    1.6249999e+00    6.1669240e+01
   540    1.6874999e+00    6.5136510e+01
   560    1.7499999e+00    6.8709810e+01
   580    1.8124999e+00    7.2389407e+01
   600    1.8749999e+00    7.6175559e+01
   620    1.9374999e+00    8.0068516e+01
   640    1.9999999e+00    8.4068514e+01
   660    2.0624998e+00    8.8175787e+01
   680    2.1249998e+00    9.2390557e+01
   700    2.1874998e+00    9.6713038e+01
   720    2.2499998e+00    1.0114344e+02
   740    2.3124998e+00    1.0568195e+02
   760    2.3749998e+00    1.1032878e+02
   780    2.4374998e+00    1.1508410e+02
   800    2.4999998e+00    1.1994809e+02
   820    2.5624998e+00    1.2492093e+02
   840    2.6249998e+00    1.3000279e+02
   860    2.6874998e+00    1.3519383e+02
   880    2.7499998e+00    1.4049420e+02
   900    2.8124998e+00    1.4590406e+02
   920    2.8749998e+00    1.5142354e+02
   940    2.9374998e+00    1.5705280e+02
   960    2.9999998e+00    1.6279197e+02
   980    3.0624998e+00    1.6864119e+02
  1000    3.1249998e+00    1.7460057e+02
  1020    3.1874998e+00    1.8067025e+02
  1040    3.2499998e+00    1.8685035e+02
  1060    3.3124998e+00    1.9314099e+02
  1080    3.3749998e+00    1.9954226e+02
  1100    3.4374998e+00    2.0605430e+02
  1120    3.4999998e+00    2.1267721e+02
  1140    3.5624998e+00    2.1941108e+02
  1160    3.6249998e+00    2.2625602e+02
  1180    3.6874998e+00    2.3321213e+02
  1200    3.7499998e+00    2.4027950e+02
  1220    3.8124998e+00    2.4745823e+02
  1240    3.8749998e+00    2.5474840e+02
  1260    3.9374998e+00    2.6215011e+02
  1280    3.9999998e+00    2.6966343e+02
  1300    4.0624995e+00    2.7728846e+02
  1320    4.1249995e+00    2.8502526e+02
  1340    4.1874995e+00    2.9287393e+02
  1360    4.2499995e+00    3.0083453e+02
  1380    4.3124995e+00    3.0890715e+02
  1400    4.3749995e+00    3.1709184e+02
  1420    4.4374995e+00    3.2538870e+02
  1440    4.4999995e+00    3.3379777e+02
  1460    4.5624995e+00    3.4231914e+02
  1480    4.6249995e+00    3.5095286e+02
  1500    4.6874995e+00    3.5969901e+02
  1520    4.7499995e+00    3.6855764e+02
  1540    4.8124995e+00    3.7752881e+02
  1560    4.8749995e+00    3.8661259e+02
  1580    4.9374995e+00    3.9580903e+02
  1600    4.9999995e+00    4.0511819e+02
  1620    5.0624995e+00    4.1454012e+02
  1640    5.1249995e+00    4.2407488e+02
  1660    5.1874995e+00    4.3372253e+02
  1680    5.2499995e+00    4.4348311e+02
  1700    5.3124995e+00    4.5335667e+02
  1720    5.3749995e+00    4.6334327e+02
  1740    5.4374995e+00    4.7344296e+02
  1760    5.4999995e+00    4.8365577e+02
  1780    5.5624995e+00    4.9398177e+02
  1800    5.6249995e+00    5.0442099e+02
  1820    5.6874995e+00    5.1497347e+02
  1840    5.7499995e+00    5.2563927e+02
  1860    5.8124995e+00    5.3641843e+02
  1880    5.8749995e+00    5.4731098e+02
  1900    5.9374995e+00    5.5831697e+02
  1920    5.9999995e+00    5.6943644e+02
  1940    6.0624995e+00    5.8066943e+02
  1960    6.1249995e+00    5.9201598e+02
  1980    6.1874995e+00    6.0347613e+02
  2000    6.2499995e+00    6.1504990e+02
  2020    6.3124995e+00    6.2673735e+02
  2040    6.3749995e+00    6.3853850e+02
  2060    6.4374995e+00    6.5045340e+02
