   1.0799415e+01    1.6415452e+00
   1.1595477e+01    4.2876277e-01
   1.2390149e+01    4.4152307e-01
   1.3192751e+01    6.0908582e-02
   1.3995585e+01    5.7359309e-01
   1.4801970e+01    6.1334769e-01
   1.5613385e+01    4.2239478e-01
   1.6422955e+01    1.0411798e+00
   1.7238737e+01    6.2501250e-01
   1.8056009e+01    7.6286023e-01
   1.8872317e+01    1.1753236e+00
   1.9694629e+01    7.0559293e-01
   2.0516225e+01    1.0409263e+00
   2.1338585e+01    1.1754874e+00
   2.2165766e+01    7.9708976e-01
   2.2990960e+01    1.2361678e+00
   2.3818333e+01    1.1521510e+00
   2.4649376e+01    8.7568476e-01
   2.5477888e+01    1.3432012e+00
   2.6309111e+01    1.1617351e+00
   2.7143373e+01    9.3341858e-01
   2.7974893e+01    1.3978494e+00
   2.8809098e+01    1.1955854e+00
   2.9646115e+01    9.7268169e-01
   3.0480376e+01    1.4168860e+00
   3.1316882e+01    1.2495066e+00
   3.2156291e+01    9.9863608e-01
   3.2993139e+01    1.4019984e+00
   3.3831377e+01    1.3234726e+00
   3.4672841e+01    1.0201645e+00
   3.5512247e+01    1.3491793e+00
   3.6351703e+01    1.4205025e+00
   3.7194895e+01    1.0450598e+00
   3.8036720e+01    1.2799320e+00
   3.8877184e+01    1.5115179e+00
   3.9721759e+01    1.0821702e+00
   4.0565792e+01    1.2091483e+00
   4.1407289e+01    1.5736525e+00
   4.2252872e+01    1.1400578e+00
   4.3098840e+01    1.1488579e+00
   4.3941618e+01    1.5845823e+00
   4.4787783e+01    1.2287879e+00
   4.5635370e+01    1.1078262e+00
   4.6479872e+01    1.5243217e+00
   4.7326168e+01    1.3546238e+00
   4.8174992e+01    1.0965753e+00
   4.9021764e+01    1.3838884e+00
   4.9867780e+01    1.5154806e+00
   5.0717419e+01    1.1220907e+00
   5.1566265e+01    1.2548067e+00
   5.2412466e+01    1.6082728e+00
   5.3262444e+01    1.1926802e+00
   5.4112938e+01    1.1659098e+00
   5.4960154e+01    1.5909345e+00
   5.5809938e+01    1.3164861e+00
   5.6661600e+01    1.1247920e+00
   5.7510821e+01    1.4461652e+00
   5.8359848e+01    1.4989967e+00
   5.9212147e+01    1.1384511e+00
   6.0063467e+01    1.2828298e+00
   6.0912182e+01    1.6210100e+00
   6.1764549e+01    1.2121300e+00
   6.2617415e+01    1.1788365e+00
   6.3467021e+01    1.5921859e+00
   6.4318825e+01    1.3546132e+00
   6.5172651e+01    1.1383578e+00
   6.6024368e+01    1.4121550e+00
   6.6875073e+01    1.5553703e+00
   6.7729226e+01    1.1673961e+00
   6.8582856e+01    1.2510174e+00
   6.9433416e+01    1.6375173e+00
   7.0287228e+01    1.2708569e+00
   7.1142109e+01    1.1641485e+00
   7.1994080e+01    1.5292600e+00
   7.2846815e+01    1.4573569e+00
   7.3702264e+01    1.1541066e+00
   7.4556425e+01    1.3248208e+00
   7.5408178e+01    1.6291034e+00
   7.6263466e+01    1.2263198e+00
   7.7119148e+01    1.1968395e+00
   7.7971585e+01    1.5987090e+00
   7.8825942e+01    1.3865520e+00
   7.9682388e+01    1.1552721e+00
   8.0537000e+01    1.3878881e+00
   8.1389946e+01    1.6011999e+00
   8.2246377e+01    1.2026750e+00
   8.3102706e+01    1.2293437e+00
   8.3955776e+01    1.6304799e+00
   8.4811363e+01    1.3454871e+00
   8.5668617e+01    1.1622734e+00
   8.6523665e+01    1.4365939e+00
   8.7377681e+01    1.5725372e+00
   8.8235007e+01    1.1932842e+00
   8.9091925e+01    1.2541233e+00
   8.9945665e+01    1.6437096e+00
   9.0802219e+01    1.3218085e+00
   9.1660149e+01    1.1714211e+00
   9.2515671e+01    1.4680113e+00
   9.3370581e+01    1.5521340e+00
   9.4228650e+01    1.1897745e+00
   9.5086136e+01    1.2696339e+00
   9.5940508e+01    1.6497106e+00
   9.6797798e+01    1.3145289e+00
   9.7656346e+01    1.1765625e+00
   9.8512384e+01    1.4836465e+00
   9.9368001e+01    1.5439112e+00
   1.0022669e+02    1.1908572e+00
   1.0108473e+02    1.2762379e+00
   1.0193968e+02    1.6531093e+00
   1.0279757e+02    1.3143502e+00
   1.0365667e+02    1.1804368e+00
   1.0451329e+02    1.4827246e+00
   1.0536942e+02    1.5495926e+00
   1.0622862e+02    1.1956257e+00
   1.0708722e+02    1.2755947e+00
   1.0794271e+02    1.6529061e+00
   1.0880104e+02    1.3244984e+00
   1.0966066e+02    1.1810764e+00
   1.1051790e+02    1.4692955e+00
   1.1137439e+02    1.5670594e+00
   1.1223403e+02    1.2036911e+00
   1.1309320e+02    1.2655648e+00
   1.1394919e+02    1.6494722e+00
   1.1480783e+02    1.3444437e+00
   1.1566792e+02    1.1805063e+00
   1.1652584e+02    1.4444951e+00
   1.1738257e+02    1.5913815e+00
   1.1824255e+02    1.2160951e+00
   1.1910228e+02    1.2514638e+00
   1.1995879e+02    1.6403548e+00
   1.2081761e+02    1.3725684e+00
   1.2167812e+02    1.1805153e+00
   1.2253675e+02    1.4101466e+00
   1.2339365e+02    1.6199732e+00
   1.2425389e+02    1.2328326e+00
   1.2511415e+02    1.2358437e+00
   1.2597123e+02    1.6186152e+00
   1.2683011e+02    1.4113778e+00
   1.2769099e+02    1.1827104e+00
   1.2855029e+02    1.3738521e+00
   1.2940737e+02    1.6432008e+00
   1.3026777e+02    1.2571866e+00
   1.3112856e+02    1.2168193e+00
   1.3198628e+02    1.5849332e+00
   1.3284507e+02    1.4632617e+00
   1.3370626e+02    1.1877164e+00
   1.3456625e+02    1.3336692e+00
   1.3542353e+02    1.6590952e+00
   1.3628398e+02    1.2897164e+00
   1.3714522e+02    1.2026516e+00
