    20    2.4999999e-01    5.7374637e+00     11    2.9498553e+00
    40    4.9999997e-01    6.4790993e+00     12    2.9665428e+00
    60    7.4999994e-01    7.2359298e+00     14    3.0273225e+00
    80    9.9999994e-01    8.0039244e+00     16    3.0719787e+00
   100    1.2499999e+00    8.7807321e+00     17    3.1072307e+00
   120    1.4999999e+00    9.5659434e+00     19    3.1408456e+00
   140    1.7499999e+00    1.0354874e+01     20    3.1557213e+00
   160    1.9999999e+00    1.1151586e+01     22    3.1868515e+00
   180    2.2499998e+00    1.1949947e+01     23    3.1934435e+00
   200    2.4999998e+00    1.2754044e+01     25    3.2163882e+00
   220    2.7499998e+00    1.3561546e+01     27    3.2300052e+00
   240    2.9999998e+00    1.4370048e+01     28    3.2340106e+00
   260    3.2499998e+00    1.5183969e+01     30    3.2556820e+00
   280    3.4999998e+00    1.5998465e+01     31    3.2579849e+00
   300    3.7499998e+00    1.6815486e+01     33    3.2680839e+00
   320    3.9999998e+00    1.7636232e+01     35    3.2829851e+00
   340    4.2499995e+00    1.8456336e+01     36    3.2804166e+00
   360    4.4999995e+00    1.9279938e+01     38    3.2944083e+00
   380    4.7499995e+00    2.0105854e+01     40    3.3036633e+00
   400    4.9999995e+00    2.0930782e+01     41    3.2997125e+00
   420    5.2499995e+00    2.1759386e+01     43    3.3144172e+00
   440    5.4999995e+00    2.2589478e+01     45    3.3203689e+00
   460    5.7499995e+00    2.3418477e+01     46    3.3159961e+00
   480    5.9999995e+00    2.4251029e+01     48    3.3302060e+00
   500    6.2499995e+00    2.5084644e+01     50    3.3344625e+00
   520    6.4999995e+00    2.5917048e+01     51    3.3296167e+00
   540    6.7499995e+00    2.6752796e+01     53    3.3429899e+00
   560    6.9999995e+00    2.7589467e+01     55    3.3466861e+00
   580    7.2499995e+00    2.8424744e+01     56    3.3411054e+00
   600    7.4999995e+00    2.9263094e+01     58    3.3534018e+00
   620    7.7499995e+00    3.0102452e+01     60    3.3574327e+00
   640    7.9999995e+00    3.0940220e+01     61    3.3510735e+00
   660    8.2499990e+00    3.1780684e+01     63    3.3618564e+00
   680    8.4999990e+00    3.2622400e+01     65    3.3668623e+00
   700    8.7499990e+00    3.3462442e+01     66    3.3601684e+00
   720    8.9999990e+00    3.4304572e+01     68    3.3685212e+00
   740    9.2499990e+00    3.5148329e+01     70    3.3750259e+00
   760    9.4999990e+00    3.5990604e+01     71    3.3691033e+00
   780    9.7499990e+00    3.6833975e+01     73    3.3734834e+00
   800    9.9999990e+00    3.7679452e+01     75    3.3819090e+00
   820    1.0249999e+01    3.8523998e+01     77    3.3781837e+00
   840    1.0499999e+01    3.9368264e+01     78    3.3770632e+00
   860    1.0749999e+01    4.0215138e+01     80    3.3874969e+00
   880    1.0999999e+01    4.1061725e+01     82    3.3863473e+00
   900    1.1249999e+01    4.1906966e+01     83    3.3809631e+00
   920    1.1499999e+01    4.2754877e+01     85    3.3916442e+00
   940    1.1749999e+01    4.3603213e+01     87    3.3933468e+00
   960    1.1999999e+01    4.4449698e+01     88    3.3859399e+00
   980    1.2249999e+01    4.5298271e+01     90    3.3942927e+00
  1000    1.2499999e+01    4.6148030e+01     92    3.3990366e+00
  1020    1.2749999e+01    4.6996200e+01     93    3.3926774e+00
  1040    1.2999999e+01    4.7845024e+01     95    3.3952967e+00
  1060    1.3249999e+01    4.8695845e+01     97    3.4032857e+00
  1080    1.3499999e+01    4.9545932e+01     99    3.4003463e+00
  1100    1.3749999e+01    5.0394923e+01    100    3.3959661e+00
  1120    1.3999999e+01    5.1246421e+01    102    3.4059924e+00
  1140    1.4249999e+01    5.2098072e+01    104    3.4066036e+00
  1160    1.4499999e+01    5.2947835e+01    105    3.3990511e+00
  1180    1.4749999e+01    5.3799584e+01    107    3.4069965e+00
  1200    1.4999999e+01    5.4652410e+01    109    3.4113039e+00
  1220    1.5249999e+01    5.5503693e+01    111    3.4051338e+00
