    20    9.9999994e-01    9.9608378e+01
    40    1.9999999e+00    1.0893573e+02
    60    2.9999998e+00    1.1897634e+02
    80    3.9999998e+00    1.2974244e+02
   100    4.9999995e+00    1.4125899e+02
   120    5.9999995e+00    1.5353608e+02
   140    6.9999995e+00    1.6659481e+02
   160    7.9999995e+00    1.8044751e+02
   180    8.9999990e+00    1.9510702e+02
   200    9.9999990e+00    2.1059104e+02
   220    1.0999999e+01    2.2690566e+02
   240    1.1999999e+01    2.4406741e+02
   260    1.2999999e+01    2.6208638e+02
   280    1.3999999e+01    2.8096910e+02
   300    1.4999999e+01    3.0073097e+02
   320    1.5999999e+01    3.2137795e+02
   340    1.6999998e+01    3.4291679e+02
   360    1.7999998e+01    3.6536086e+02
   380    1.8999998e+01    3.8871452e+02
   400    1.9999998e+01    4.1298326e+02
   420    2.0999998e+01    4.3817893e+02
   440    2.1999998e+01    4.6430591e+02
   460    2.2999998e+01    4.9136741e+02
   480    2.3999998e+01    5.1937368e+02
   500    2.4999998e+01    5.4833056e+02
   520    2.5999998e+01    5.7823915e+02
   540    2.6999998e+01    6.0910684e+02
   560    2.7999998e+01    6.4094154e+02
   580    2.8999998e+01    6.7374435e+02
   600    2.9999998e+01    7.0751835e+02
   620    3.0999998e+01    7.4227182e+02
   640    3.1999998e+01    7.7800883e+02
   660    3.2999996e+01    8.1472942e+02
   680    3.3999996e+01    8.5243841e+02
   700    3.4999996e+01    8.9114293e+02
   720    3.5999996e+01    9.3084467e+02
   740    3.6999996e+01    9.7154382e+02
   760    3.7999996e+01    1.0132457e+03
   780    3.8999996e+01    1.0559563e+03
   800    3.9999996e+01    1.0996761e+03
   820    4.0999996e+01    1.1444053e+03
   840    4.1999996e+01    1.1901491e+03
   860    4.2999996e+01    1.2369127e+03
   880    4.3999996e+01    1.2846963e+03
   900    4.4999996e+01    1.3334998e+03
   920    4.5999996e+01    1.3833276e+03
   940    4.6999996e+01    1.4341846e+03
   960    4.7999996e+01    1.4860715e+03
   980    4.8999996e+01    1.5389875e+03
  1000    4.9999996e+01    1.5929358e+03
  1020    5.0999996e+01    1.6479215e+03
  1040    5.1999996e+01    1.7039460e+03
  1060    5.2999996e+01    1.7610079e+03
  1080    5.3999996e+01    1.8191090e+03
  1100    5.4999996e+01    1.8782541e+03
  1120    5.5999996e+01    1.9384458e+03
  1140    5.6999996e+01    1.9996830e+03
  1160    5.7999996e+01    2.0619657e+03
  1180    5.8999996e+01    2.1252975e+03
  1200    5.9999996e+01    2.1896825e+03
  1220    6.0999996e+01    2.2551206e+03
  1240    6.1999996e+01    2.3216104e+03
  1260    6.2999996e+01    2.3891539e+03
  1280    6.3999996e+01    2.4577552e+03
  1300    6.4999992e+01    2.5274164e+03
  1320    6.5999992e+01    2.5981361e+03
  1340    6.6999992e+01    2.6699140e+03
  1360    6.7999992e+01    2.7427529e+03
  1380    6.8999992e+01    2.8166567e+03
  1400    6.9999992e+01    2.8916258e+03
  1420    7.0999992e+01    2.9676584e+03
  1440    7.1999992e+01    3.0447552e+03
  1460    7.2999992e+01    3.1229196e+03
  1480    7.3999992e+01    3.2021546e+03
  1500    7.4999992e+01    3.2824596e+03
  1520    7.5999992e+01    3.3638329e+03
  1540    7.6999992e+01    3.4462758e+03
  1560    7.7999992e+01    3.5297920e+03
  1580    7.8999992e+01    3.6143836e+03
  1600    7.9999992e+01    3.7000494e+03
  1620    8.0999992e+01    3.7867879e+03
  1640    8.1999992e+01    3.8746010e+03
  1660    8.2999992e+01    3.9634922e+03
  1680    8.3999992e+01    4.0534630e+03
  1700    8.4999992e+01    4.1445119e+03
  1720    8.5999992e+01    4.2366377e+03
  1740    8.6999992e+01    4.3298423e+03
  1760    8.7999992e+01    4.4241291e+03
  1780    8.8999992e+01    4.5194993e+03
  1800    8.9999992e+01    4.6159515e+03
  1820    9.0999992e+01    4.7134842e+03
  1840    9.1999992e+01    4.8120994e+03
  1860    9.2999992e+01    4.9118004e+03
  1880    9.3999992e+01    5.0125884e+03
  1900    9.4999992e+01    5.1144618e+03
  1920    9.5999992e+01    5.2174193e+03
  1940    9.6999992e+01    5.3214623e+03
  1960    9.7999992e+01    5.4265943e+03
  1980    9.8999992e+01    5.5328165e+03
  2000    9.9999992e+01    5.6401275e+03
  2020    1.0099999e+02    5.7485257e+03
  2040    1.0199999e+02    5.8580123e+03
  2060    1.0299999e+02    5.9685905e+03
  2080    1.0399999e+02    6.0802619e+03
  2100    1.0499999e+02    6.1930253e+03
  2120    1.0599999e+02    6.3068789e+03
  2140    1.0699999e+02    6.4218233e+03
  2160    1.0799999e+02    6.5378616e+03
  2180    1.0899999e+02    6.6549957e+03
  2200    1.0999999e+02    6.7732250e+03
  2220    1.1099999e+02    6.8925474e+03
  2240    1.1199999e+02    7.0129629e+03
  2260    1.1299999e+02    7.1344739e+03
  2280    1.1399999e+02    7.2570832e+03
  2300    1.1499999e+02    7.3807906e+03
  2320    1.1599999e+02    7.5055941e+03
  2340    1.1699999e+02    7.6314926e+03
  2360    1.1799999e+02    7.7584884e+03
  2380    1.1899999e+02    7.8865842e+03
  2400    1.1999999e+02    8.0157808e+03
  2420    1.2099999e+02    8.1460764e+03
  2440    1.2199999e+02    8.2774694e+03
  2460    1.2299999e+02    8.4099608e+03
  2480    1.2399999e+02    8.5435537e+03
  2500    1.2499999e+02    8.6782497e+03
  2520    1.2599999e+02    8.8140477e+03
  2540    1.2699999e+02    8.9509454e+03
  2560    1.2799999e+02    9.0889429e+03
  2580    1.2899998e+02    9.2280428e+03
  2600    1.2999998e+02    9.3682475e+03
  2620    1.3099998e+02    9.5095569e+03
  2640    1.3199998e+02    9.6519688e+03
  2660    1.3299998e+02    9.7954821e+03
  2680    1.3399998e+02    9.9400984e+03
  2700    1.3499998e+02    1.0085821e+04
  2720    1.3599998e+02    1.0232650e+04
  2740    1.3699998e+02    1.0380585e+04
  2760    1.3799998e+02    1.0529622e+04
  2780    1.3899998e+02    1.0679764e+04
  2800    1.3999998e+02    1.0831012e+04
  2820    1.4099998e+02    1.0983369e+04
  2840    1.4199998e+02    1.1136834e+04
  2860    1.4299998e+02    1.1291405e+04
  2880    1.4399998e+02    1.1447081e+04
  2900    1.4499998e+02    1.1603863e+04
  2920    1.4599998e+02    1.1761755e+04
  2940    1.4699998e+02    1.1920757e+04
  2960    1.4799998e+02    1.2080868e+04
  2980    1.4899998e+02    1.2242085e+04
  3000    1.4999998e+02    1.2404410e+04
