    20    6.2499996e-02    9.5177636e+01
    40    1.2499999e-01    9.9528160e+01
    60    1.8749999e-01    1.0397984e+02
    80    2.4999999e-01    1.0853282e+02
   100    3.1249997e-01    1.1318844e+02
   120    3.7499997e-01    1.1794821e+02
   140    4.3749997e-01    1.2281335e+02
   160    4.9999997e-01    1.2778486e+02
   180    5.6249994e-01    1.3286371e+02
   200    6.2499994e-01    1.3805058e+02
   220    6.8749994e-01    1.4334582e+02
   240    7.4999994e-01    1.4874967e+02
   260    8.1249994e-01    1.5426248e+02
   280    8.7499994e-01    1.5988449e+02
   300    9.3749994e-01    1.6561570e+02
   320    9.9999994e-01    1.7145615e+02
   340    1.0624999e+00    1.7740605e+02
   360    1.1249999e+00    1.8346552e+02
   380    1.1874999e+00    1.8963448e+02
   400    1.2499999e+00    1.9591295e+02
   420    1.3124999e+00    2.0230113e+02
   440    1.3749999e+00    2.0879911e+02
   460    1.4374999e+00    2.1540678e+02
   480    1.4999999e+00    2.2212421e+02
   500    1.5624999e+00    2.2895159e+02
   520    1.6249999e+00    2.3588897e+02
   540    1.6874999e+00    2.4293629e+02
   560    1.7499999e+00    2.5009359e+02
   580    1.8124999e+00    2.5736110e+02
   600    1.8749999e+00    2.6473884e+02
   620    1.9374999e+00    2.7222673e+02
   640    1.9999999e+00    2.7982487e+02
   660    2.0624998e+00    2.8753346e+02
   680    2.1249998e+00    2.9535250e+02
   700    2.1874998e+00    3.0328192e+02
   720    2.2499998e+00    3.1132186e+02
   740    2.3124998e+00    3.1947248e+02
   760    2.3749998e+00    3.2773378e+02
   780    2.4374998e+00    3.3610567e+02
   800    2.4999998e+00    3.4458832e+02
   820    2.5624998e+00    3.5318192e+02
   840    2.6249998e+00    3.6188636e+02
   860    2.6874998e+00    3.7070163e+02
   880    2.7499998e+00    3.7962792e+02
   900    2.8124998e+00    3.8866534e+02
   920    2.8749998e+00    3.9781381e+02
   940    2.9374998e+00    4.0707331e+02
   960    2.9999998e+00    4.1644407e+02
   980    3.0624998e+00    4.2592616e+02
  1000    3.1249998e+00    4.3551947e+02
  1020    3.1874998e+00    4.4522402e+02
  1040    3.2499998e+00    4.5504005e+02
  1060    3.3124998e+00    4.6496758e+02
  1080    3.3749998e+00    4.7500649e+02
  1100    3.4374998e+00    4.8515686e+02
  1120    3.4999998e+00    4.9541890e+02
  1140    3.5624998e+00    5.0579259e+02
  1160    3.6249998e+00    5.1627781e+02
  1180    3.6874998e+00    5.2687470e+02
  1200    3.7499998e+00    5.3758345e+02
  1220    3.8124998e+00    5.4840397e+02
  1240    3.8749998e+00    5.5933619e+02
  1260    3.9374998e+00    5.7038027e+02
  1280    3.9999998e+00    5.8153636e+02
